platform,video_id,video_title,video_views,channel_title,comment_id,parent_id,author,text,likes,published_at,updated_at,is_reply,collected_at,hashtag_query
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgxDl-BDVQ0gkqIb4Ld4AaABAg.A8IKnN6fD9FAABCdjKUYQb,UgxDl-BDVQ0gkqIb4Ld4AaABAg,@Rkn-fw2yy,Rhea itel mksoe,1,2024-10-29T16:03:11Z,2024-10-29T16:03:11Z,True,2025-12-09T19:07:56.322203,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgxDl-BDVQ0gkqIb4Ld4AaABAg.A8IKnN6fD9FALt2weylklv,UgxDl-BDVQ0gkqIb4Ld4AaABAg,@BeeSsa-tr1gw,"???

???",1,2025-08-16T11:49:33Z,2025-08-16T11:49:33Z,True,2025-12-09T19:07:56.322214,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgxDl-BDVQ0gkqIb4Ld4AaABAg.A8IKnN6fD9FALt2yLrnK44,UgxDl-BDVQ0gkqIb4Ld4AaABAg,@BeeSsa-tr1gw,รเรอขพีำแจึำดจีพเำดีขบีำแขเีพขเรพีเบพเีพบบเีพีอบพอบพรพรีเพบบอีพรอละตจนรสา,1,2025-08-16T11:49:47Z,2025-08-16T11:49:47Z,True,2025-12-09T19:07:56.322223,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgybsF0438ESxbdijD14AaABAg,,@MudassirAwan-m3u,Agy ja k phir password mangta ha,0,2025-11-20T08:04:58Z,2025-11-20T08:04:58Z,False,2025-12-09T19:07:56.322233,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,Ugxdlx1og-cUZh5F8MV4AaABAg,,@AbdulHadi-iv5ib,Thank you 👍😊😊😊👍😊,1,2025-11-09T12:55:58Z,2025-11-09T12:55:58Z,False,2025-12-09T19:07:56.322242,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,Ugxdlx1og-cUZh5F8MV4AaABAg.APJ26T12HusAPJVuuTfWvL,Ugxdlx1og-cUZh5F8MV4AaABAg,@themobiledoctor1,"U r welcome 😉
Plz Like & Subscribe 😍",0,2025-11-09T17:16:24Z,2025-11-09T17:16:24Z,True,2025-12-09T19:07:56.322252,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,Ugxdlx1og-cUZh5F8MV4AaABAg.APJ26T12HusAPVzu9vdr84,Ugxdlx1og-cUZh5F8MV4AaABAg,@AbdulHadi-iv5ib,​@themobiledoctor1For sure,0,2025-11-14T13:38:04Z,2025-11-14T13:38:04Z,True,2025-12-09T19:07:56.322261,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgzRT6dt31pJ6KTMNnh4AaABAg,,@yahyajallow1205,Thank it works,1,2025-10-19T13:47:49Z,2025-10-19T13:47:49Z,False,2025-12-09T19:07:56.322270,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgzRT6dt31pJ6KTMNnh4AaABAg.AOT3LtbPv-_AOTE2qwNNJg,UgzRT6dt31pJ6KTMNnh4AaABAg,@themobiledoctor1,"U r welcome 🤗 
Do like & subscribe 😉",0,2025-10-19T15:21:20Z,2025-10-19T15:21:20Z,True,2025-12-09T19:07:56.322280,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,Ugw2XO8sEGkfsKr5nzp4AaABAg,,@SanouAlassane-l1n6n,Combien coûte ce téléphone,0,2025-10-12T11:21:33Z,2025-10-12T11:21:33Z,False,2025-12-09T19:07:56.322289,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,Ugwt9Mo3u6VbReu98Dx4AaABAg,,@kevinvasquez4757,Parang di Naman gumagana ehh,0,2025-09-30T06:27:17Z,2025-09-30T06:27:17Z,False,2025-12-09T19:07:56.322298,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,Ugzzp1mzZshG1Z6XPI14AaABAg,,@AbuSaiym,❤,1,2025-08-24T13:33:36Z,2025-08-24T13:33:36Z,False,2025-12-09T19:07:56.322308,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,Ugw5-neBzpc1dEZ9mkR4AaABAg,,@Bishal-n2w,Thank you sahit ❤❤❤,0,2025-08-20T09:51:30Z,2025-08-20T09:51:30Z,False,2025-12-09T19:07:56.322317,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgzDQUmc7mM-SN9gPiB4AaABAg,,@denniswanjia2227,"This was helpful, thank you 😊",0,2025-08-18T12:47:17Z,2025-08-18T12:47:17Z,False,2025-12-09T19:07:56.322326,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgyVCVaTxYW5LjrNhMF4AaABAg,,@JuhiPandey-d5x,It work ❤,0,2025-07-20T05:16:55Z,2025-07-20T05:16:55Z,False,2025-12-09T19:07:56.322334,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgwjHdMhS9kitRJTZqB4AaABAg,,@JuhiPandey-d5x,Thank you bhaiya,0,2025-07-20T05:16:42Z,2025-07-20T05:16:42Z,False,2025-12-09T19:07:56.322343,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgwZwkG-y9CwDQcVbK54AaABAg,,@tusarkantamohantarinku9739,Thank you so much ❤,1,2025-07-02T17:17:18Z,2025-07-02T17:17:18Z,False,2025-12-09T19:07:56.322353,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgwZwkG-y9CwDQcVbK54AaABAg.AK4lfmLzl9fAK4oFX-H43O,UgwZwkG-y9CwDQcVbK54AaABAg,@themobiledoctor1,"U r welcome 🤗 
Plz like & subscribe",0,2025-07-02T17:39:47Z,2025-07-02T17:39:47Z,True,2025-12-09T19:07:56.322361,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgzM2Ae8XzTnmUMCMPF4AaABAg,,@SamsulIslam-tr7pd,Thanks vai apnar jonno phone ta thik korte parlam😊,2,2025-07-02T09:30:00Z,2025-07-02T09:30:00Z,False,2025-12-09T19:07:56.322370,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,Ugx4WluyrcY62O2req54AaABAg,,@Weapon__squad,Thanku brother ❤❤,0,2025-06-19T15:28:01Z,2025-06-19T15:28:01Z,False,2025-12-09T19:07:56.322380,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgyT8UUJjod3nR9gy514AaABAg,,@tashaybekovy,Рпхмеееееееетт 1 ай болды ашамай жүргеніме,0,2025-05-30T17:16:17Z,2025-05-30T17:16:17Z,False,2025-12-09T19:07:56.322389,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgzaEOh2OBNvWLxhR354AaABAg,,@AshfaqKhan-q1o,🎉🎉🎉,0,2025-05-11T17:55:11Z,2025-05-11T17:55:11Z,False,2025-12-09T19:07:56.322398,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,Ugw5pInJbAEJgHp1ipx4AaABAg,,@farzanafathima2391,Thank you it worked,0,2025-05-04T04:24:15Z,2025-05-04T04:24:15Z,False,2025-12-09T19:07:56.322407,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgzFosB_5kvxvqV9U0x4AaABAg,,@ebenezerbiney4117,Thank you solid video 👏,0,2025-05-01T08:33:38Z,2025-05-01T08:33:38Z,False,2025-12-09T19:07:56.322416,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgxJl8ZP8hOxY_W-rat4AaABAg,,@RamNandanKumar-c1g,iTel company ka maaf kar dena hang karta hai bahut 6 mahina ka main bhi iTel hi company ka chala raha hun mobile😂😂😂😂😂😂😂,1,2025-04-10T15:56:38Z,2025-04-10T15:56:38Z,False,2025-12-09T19:07:56.322425,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,UgxJl8ZP8hOxY_W-rat4AaABAg.AGjuTNaIJkGAGkHAjce2eg,UgxJl8ZP8hOxY_W-rat4AaABAg,@themobiledoctor1,🙂😁😄😄,0,2025-04-10T19:23:48Z,2025-04-10T19:23:48Z,True,2025-12-09T19:07:56.322434,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,Ugy965epADg_WC2E5WN4AaABAg,,@malikmustafa1780,Thanks 😊,1,2025-04-07T06:35:49Z,2025-04-07T06:35:49Z,False,2025-12-09T19:07:56.322443,#itel
YouTube,H6rvlRstBWI,"itel Vision 1 Pro Hard Reset, Factory Reset, Password Reset, Pattern reset, Passcode Reset / #shorts",1849214,The Mobile Doctor,Ugy965epADg_WC2E5WN4AaABAg.AGbAuAxh4ouAGbJClY00sZ,Ugy965epADg_WC2E5WN4AaABAg,@themobiledoctor1,U r welcome 🤗,0,2025-04-07T07:48:24Z,2025-04-07T07:48:24Z,True,2025-12-09T19:07:56.322452,#itel
